Emirate,Police Station,Year,Month,Date,City,Road,Report Number,Day,Week,Report type,Reasons,Computed,Streets,Street,Place,Location,lighting,Weather,Road surface,Intersection,Accident Type,Nationalities,Seat Belt,Injured person position,Injured person's seat,Degree of the injury,Age of the injured,Gender,Gender of the injured,Inp Age,Age Group,Date - Month,Nationality of the Injured person,Day,Iac Rep Time,Time,Age Group - Ministry,Computed2,Area,Block,Str Code,Accident Description,Location,Fasten seat belt,Road speed limit,Pedestrian action,Number of Lanes
Abu Dhabi,Khaldiya Police Station,2013,January,28-01-13,Abu Dhabi,Internal road,1.0013E+11,28,Fourth week,Traffic accident with injuries,Speedy without taking road conditions into account,1,IP134 IntersectionAl Saada - Street 32,IP134 IntersectionAl Saada - Street 32,Residential area,Intersection,day,clear,Dry,Perpendicular Intersection,deterioration,UAE,Y,Driver,Driver's seat,Moderate,25,M,Male,25,18 to 30 years,Jan,UAE,Monday,13:40,PM,18 to 30 years,1,Mushrif,Block 79-2,135,"After examining and inspecting the accident's site, the following was revealed:- 
the vehicle that caused the accident was travelling from the west to the east taking the middle lane and turning to the north. And while making a turn from Sheikh Sultan street to Al-Saada street, the driver lost control of his vehicle because he was speeding. Which made the vehicle roll-over 30 meters away then crash into the side-walk and landing on its right side. As a result, the driver was injured and material damages were  caused to the vehicle and the state’s properties. As shown in the diagram. ",The intersection of Al Saada Street with Sheikh Sultan Street (Al Hudayriat intersection),Yes,60,None,3
Abu Dhabi,Khaldiya Police Station,2013,January,29-01-13,Abu Dhabi,Internal road,1.0013E+11,29,Fifth week,Traffic accident with injuries,Exceeding speed limit,1,IP72 IntersectionAl Saada - Karama,IP72 IntersectionAl Saada - Karama,Govt. authority,Double road,day,clear,Dry,Not on or around 20 meters,Rear collision,UAE,Y,Driver,Driver's seat,Minor,21,M,Male,21,18 to 30 years,Jan,UAE,Tuesday,13:00,PM,18 to 30 years,1,Mushrif,Block 38-2,132,"After examining and inspecting the accident's site, the following was revealed:- The two vehicles were travelling from the east to the west, coming from the (General Women's Union) side and reaching the edge of the crossroads. The  vehicle that caused the accident was in the middle lane and the afflicted vehicle was right in front of it. The former was speeding and when they all reached the crossroads, he didn’t leave a space between his vehicle and the afflicted vehicle and collided from the front side with back side of the afflicted vehicle. Which lead the latter to spin and drift crashing into the road triangle then the traffic light pole. as a result, the driver of the former was injured, and material damages were caused to the vehicles and the state’s properties. as shown in the diagram.",In front of the women's union intersection,Yes,60,None,3
Abu Dhabi,Khaldiya Police Station,2013,January,29-01-13,Abu Dhabi,Internal road,1.0013E+11,29,Fifth week,Traffic accident with injuries,Negligence and inobservance,1,Street Karama(24),Street Karama(24),Govt. authority,Car parking,day,clear,Dry,Not on Intersection,Person run over,Syria,N,Pedestrian,No passenger,Minor,21,F,Female,21,18 to 30 years,Jan,Arab States,Tuesday,14:00,PM,18 to 30 years,1,Karama,Block 16-2,15,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident was parked in the parking lot.  And because of the negligence of the driver, the vehicle moved on it’s own, surprising the victim who was walking and hit him then continued moving to the front and crashing into the wall. The accident was diagrammed as shown.",In front of the Karama clinic,No,40,"Cross, there's no crosswalk",1
Abu Dhabi,Khaldiya Police Station,2013,January,29-01-13,Abu Dhabi,Internal road,1.0013E+11,29,Fifth week,Traffic accident with injuries,Not leaving enough space,1,Street Arabian Gulf(30),Street Arabian Gulf(30),Residential area,Other(specify),day,clear,Dry,Not on Intersection,Rear collision,Jordan,Y,Driver,Driver's seat,Minor,57,M,Male,57,46 to 60 years,Jan,Arab States,Tuesday,15:00,PM,46 to 60 years,1,Mushrif,Block 45-2,16,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident was travelling from the west to the east entering Al-Meshrf gas station. The afflicted vehicle was parked in the south side. The former wasn’t paying attention and collided from the front side with the back side of the afflicted vehicle. as a result, the driver of the former was injured and a material damages were caused to the vehicles. As shown in the diagram.","Arabian Gulf Street (ADNOC Station, Al Mushrif)",Yes,20,None,
Abu Dhabi,Khaldiya Police Station,2013,January,29-01-13,Abu Dhabi,Internal road,1.0013E+11,29,Fifth week,Traffic accident with injuries,Not giving way / not giving priority,1,Street Mohamed Bin Khalifa(15),Street Mohamed Bin Khalifa(15),Residential area,Roundabout,day,clear,Dry,Roundabout,Perpendicular collision,Iraq,Y,Driver,Driver's seat,Minor,37,M,Male,37,31 to 45 years,Jan,Arab States,Tuesday,17:35,PM,31 to 45 years,1,Rawdah,Block 57-2,21,"After examining and inspecting the accident's site, the following was revealed:- the vehicle that caused the accident was travelling from the east to the west taking the middle lane. The afflicted vehicle was travelling from the north to the south taking the middle lane. When the former reach the Roundabout, and because he didn't give the priority to the vehicles that come from the left, he collided from the front side with the right side of the afflicted vehicle. Which lead the latter to drift to the right side and crash into roundabout’s pavement then settle in the middle of the circle. as a result,  
",The intersection of Muhammed Bin Khalifa Street with 29th Street (Al Rawda District),Yes,60,None,3
Abu Dhabi,Al Madina Police Station,2013,January,30-01-13,Abu Dhabi,Internal road,1.0013E+11,30,Fifth week,Traffic accident with injuries,Bypassing the red traffic light,1,IP41 IntersectionMina - Street 10,IP41 IntersectionMina - Street 10,Commercial area,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,Egypt,N,Passenger,Front passenger seat,Minor,13,F,Female,13,8 to 17 years,Jan,Arab States,Wednesday,7:15,AM,Below 18 years,1,Mina,Block 71-1,119,"After examining and inspecting the accident's site, the following was revealed:-
the vehicle that caused the accident was travelling from the south to the north. The afflicted vehicle was travelling from the east to the west. The former ran the red light and collided from the front right side with the front left side of the afflicted vehicle. The accident was diagrammed. ","The intersection of the Capital Hotel, Al Mina Street, with the old Mazda",No,60,None,3
Abu Dhabi,Khaldiya Police Station,2013,January,31-01-13,Abu Dhabi,Internal road,1.0013E+11,31,Fifth week,Traffic accident with injuries,Not leaving enough space,1,Street Arabian Gulf(30),Street Arabian Gulf(30),Residential area,Double road,day,clear,Dry,Not on or around 20 meters,Multiple collision,UAE,N,Driver,Driver's seat,Minor,27,F,Female,27,18 to 30 years,Jan,UAE,Thursday,14:00,PM,18 to 30 years,1,Al Butain,Block 74-2,16,"After examining and inspecting the accident's site, the following was revealed:- the vehicles were travelling from east to the west taking the right lane. the vehicle that caused the accident didn’t keep a distance between her and the first afflicted vehicle and collided from the front side with the back side of the latter. Then the latter collided from the front side with the back side of the second afflicted vehicle, leading it to colliding from the front side with the back side of the third afflicted vehicle. as a result, the driver of the first afflicted vehicle and the passengers of the former vehicle and the third afflicted vehicle were injured. As shown in the digram. ","Arabian Gulf Street, after the intersection of Saeed bin Tahnoun, inward, opposite Al Muharba",No,60,None,4
Abu Dhabi,Khaldiya Police Station,2013,January,31-01-13,Abu Dhabi,Internal road,1.0013E+11,31,Fifth week,Traffic accident with injuries,Not leaving enough space,1,Street Arabian Gulf(30),Street Arabian Gulf(30),Residential area,Double road,day,clear,Dry,Not on or around 20 meters,Multiple collision,Syria,N,Passenger,Back passenger seat,Minor,12,M,Male,12,8 to 17 years,Jan,Arab States,Thursday,14:00,PM,Below 18 years,1,Al Butain,Block 74-2,16,"After examining and inspecting the accident's site, the following was revealed:- the vehicles were travelling from east to the west taking the right lane. the vehicle that caused the accident didn’t keep a distance between her and the first afflicted vehicle and collided from the front side with the back side of the latter. Then the latter collided from the front side with the back side of the second afflicted vehicle, leading it to colliding from the front side with the back side of the third afflicted vehicle. as a result, the driver of the first afflicted vehicle and the passengers of the former vehicle and the third afflicted vehicle were injured. As shown in the digram.","Arabian Gulf Street, after the intersection of Saeed bin Tahnoun, inward, opposite Al Muharba",No,60,None,4
Abu Dhabi,Khaldiya Police Station,2013,January,31-01-13,Abu Dhabi,Internal road,1.0013E+11,31,Fifth week,Traffic accident with injuries,Not leaving enough space,1,Street Arabian Gulf(30),Street Arabian Gulf(30),Residential area,Double road,day,clear,Dry,Not on or around 20 meters,Multiple collision,Palestine,N,Passenger,Back passenger seat,Minor,14,M,Male,14,8 to 17 years,Jan,Arab States,Thursday,14:00,PM,Below 18 years,1,Al Butain,Block 74-2,16,"After examining and inspecting the accident's site, the following was revealed:- the vehicles were travelling from east to the west taking the right lane. the vehicle that caused the accident didn’t keep a distance between her and the first afflicted vehicle and collided from the front side with the back side of the latter. Then the latter collided from the front side with the back side of the second afflicted vehicle, leading it to colliding from the front side with the back side of the third afflicted vehicle. as a result, the driver of the first afflicted vehicle and the passengers of the former vehicle and the third afflicted vehicle were injured. As shown in the digram.","Arabian Gulf Street, after the intersection of Saeed bin Tahnoun, inward, opposite Al Muharba",No,60,None,4
Abu Dhabi,Shaabiya Police Station,2013,February,01-02-13,Abu Dhabi,Internal road,1.0013E+11,1,First week,Traffic accident with injuries,Negligent driving,1,Al Sharqi Street (Muroor) (4),Al Sharqi Street (Muroor) (4),Commercial area,Highway,day,clear,Dry,Not on or around 20 meters,Perpendicular collision,Jordan,N,Passenger,Back passenger seat,Minor,0,F,Female,0, Undefined,Feb,Arab States,Friday,19:50,PM,Undefined,1,Madinat Zayed (Abu Dhabi),Block 34-1,13,"After examining and inspecting the accident's site, the following was revealed:- the vehicle that caused the accident was travelling from the east to the west taking the second lane from the right. The afflicted vehicles were in the front, on the same lane. Because the former was speeding, his vehicle drifted to the right side and spin to collide from the front with the back right side of the first afflicted vehicle. The force of the impact lead the former to drift 9.3 meters away to collide again from front side with the back side of the second afflicted vehicle. Then again drift 11.7 meters away to crash into the right side-walk. as shown in the diagram.",An accident occurred on Al Muroor Street,No,60,None,4
