Emirate,Police Station,Year,Month,Date,City,Road,Report Number,Day,Week,Report type,Reasons,Computed,Streets,Street,Place,Location,lighting,Weather,Road surface,Intersection,Accident Type,Nationalities,Seat Belt,Injured person position,Injured person's seat,Degree of the injury,Age of the injured,Gender,Gender of the injured,Inp Age,Age Group,Date - Month,Nationality of the Injured person,Day,Iac Rep Time,Time,Age Group - Ministry,Computed2,Area,Block,Str Code,Accident Description,Location,Fasten seat belt,Road speed limit,Pedestrian action,Number of Lanes
Abu Dhabi,Shaabiya Police Station,2012,March,13-03-12,Abu Dhabi,Internal road,1.0012E+11,13,First week,Traffic accident with injuries,Bypassing the red traffic light,1,IP11A Street Salam (IntersectionFood Control Agency),IP11A Street Salam (IntersectionFood Control Agency),Commercial area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,Morocco,N,Passenger,Back passenger seat,Minor,27,F,Female,27,18 to 30 years,Mar,Arab States,Tuesday,3:05,PM,18 to 30 years,1,Madinat Zayed (Abu Dhabi),Block 54-1,145,"4784.                 Having surveyed the scene of the accident: - The vehicle causing the accident was coming from the west to the east taking the second lane turning to the north direction of Almajed Association, the damaged was coming from the east to the west taking the second lane, once both arrived the intersection,  the driver of the causing ran the red light and crashed into the front part of the damaged one, 4 people were mildly injured in the causing vehicle, who were taken to the hospital for treatment, along with physical damages to the vehicles as illustrated in the chart.      ",Intersection of the Food Control Center,No,60,None,6
Abu Dhabi,Shaabiya Police Station,2012,March,13-03-12,Abu Dhabi,Internal road,1.0012E+11,13,First week,Traffic accident with injuries,Bypassing the red traffic light,1,IP11A Street Salam (IntersectionFood Control Agency),IP11A Street Salam (IntersectionFood Control Agency),Commercial area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,Pakistan,N,Passenger,Back passenger seat,Minor,30,M,Male,30,18 to 30 years,Mar,Asian States,Tuesday,3:05,PM,18 to 30 years,1,Madinat Zayed (Abu Dhabi),Block 54-1,145,"4785.                 Having surveyed the scene of the accident: - The vehicle causing the accident was coming from the west to the east taking the second lane turning to the north direction of Almajed Association, the damaged was coming from the east to the west taking the second lane, once both arrived the intersection,  the driver of the causing ran the red light and crashed into the front part of the damaged one, 4 people were mildly injured in the causing vehicle, who were taken to the hospital for treatment, along with physical damages to the vehicles as illustrated in the chart.      ",Intersection of the Food Control Center,No,60,None,6
Abu Dhabi,Shaabiya Police Station,2012,March,13-03-12,Abu Dhabi,Internal road,1.0012E+11,13,First week,Traffic accident with injuries,Bypassing the red traffic light,1,IP11A Street Salam (IntersectionFood Control Agency),IP11A Street Salam (IntersectionFood Control Agency),Commercial area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,Pakistan,Y,Driver,Driver's seat,Minor,32,M,Male,32,31 to 45 years,Mar,Asian States,Tuesday,3:05,PM,31 to 45 years,1,Madinat Zayed (Abu Dhabi),Block 54-1,145,"4786.                 Having surveyed the scene of the accident: - The vehicle causing the accident was coming from the west to the east taking the second lane turning to the north direction of Almajed Association, the damaged was coming from the east to the west taking the second lane, once both arrived the intersection,  the driver of the causing ran the red light and crashed into the front part of the damaged one, 4 people were mildly injured in the causing vehicle, who were taken to the hospital for treatment, along with physical damages to the vehicles as illustrated in the chart.      ",Intersection of the Food Control Center,Yes,60,None,6
Abu Dhabi,Khaldiya Police Station,2012,March,14-03-12,Abu Dhabi,Internal road,1.0012E+11,14,First week,Traffic accident with injuries,Speedy without taking road conditions into account,1,Street Arabian Gulf(30),Street Arabian Gulf(30),Bridge / Tunnel,Bridge /  Tunnel,day,clear,Dry,Not on Intersection,Person run over,Bangladesh,N,Pedestrian,No passenger,Severe,36,M,Male,36,31 to 45 years,Mar,Asian States,Wednesday,11:05,AM,31 to 45 years,1,Officers' City Bridge,Not Identified,16,"4787.                 Having surveyed the scene of the accident: - The vehicle causing the accident was coming from Al-Salam street to the east direction leading to the Arabian Gulf street, while the victim was crossing from the south to the north, the driver was out of focus, he swerved to the right and hit the pavement jumping to another lane, the vehicle hit the right side of the victim, the latter got injured along with physical damages to the vehicle as illustrated in the chart.","Arabian Gulf Street, outward, Officers City Bridge",No,60,None,2
Abu Dhabi,Shaabiya Police Station,2012,March,15-03-12,Abu Dhabi,Internal road,1.0012E+11,15,First week,Traffic accident with injuries,Speedy without taking road conditions into account,1,IP38C IntersectionAbu Dhabi Mall,IP38C IntersectionAbu Dhabi Mall,Island,Double road,day,clear,Dry,Not on Intersection,Hitting a stationary object on the road,Lebanon,N,Passenger,Back passenger seat,Moderate,9,F,Female,9,8 to 17 years,Mar,Arab States,Thursday,17:30,PM,Below 18 years,1,Mina,Block 94-1,142,"4788.                 Having surveyed the scene of the accident: - The vehicle causing the accident was coming from east to the west taking the second right lane, the driver was out of focus exceeding the speed limit, he lost control and hit the street pole, the driver and her two children got injured along with physical damages to the vehicle as illustrated in the chart.","Sowwah Island, opposite Abu Dhabi Mall, parallel to Al Firdous Street, Tourist Club Area",No,60,None,4
Abu Dhabi,Khaldiya Police Station,2012,March,16-03-12,Abu Dhabi,Internal road,1.0012E+11,16,First week,Traffic accident with injuries,Ignoring road lane,1,Street Al Nahyan (26),Street Al Nahyan (26),Commercial area,Double road,day,clear,Dry,Not on Intersection,Hitting a stationary object on the road,Morocco,N,Passenger,Front passenger seat,Death,26,F,Female,26,18 to 30 years,Mar,Arab States,Friday,7:45,AM,18 to 30 years,1,Manhal,Block 54-2,42,"4789.                 Having surveyed the scene of the accident: - The vehicle causing the accident was coming from west to the east taking the far left lane, the driver was out of focus and intoxicated, he lost control and hit a pole, the vehicle swerved off to the right and stopped, the driver flew 3 meters away from the car as illustrated in the chart.","King Khalid bin Abdul Aziz Street, opposite Khaldiyah Mall",No,60,None,3
Abu Dhabi,Khaldiya Police Station,2012,March,16-03-12,Abu Dhabi,Internal road,1.0012E+11,16,First week,Traffic accident with injuries,Ignoring road lane,1,Street Al Nahyan (26),Street Al Nahyan (26),Commercial area,Double road,day,clear,Dry,Not on Intersection,Hitting a stationary object on the road,UAE,N,Driver,Driver's seat,Death,28,M,Male,28,18 to 30 years,Mar,UAE,Friday,7:45,AM,18 to 30 years,1,Manhal,Block 54-2,42,"4790.                 Having surveyed the scene of the accident: - The vehicle causing the accident was coming from west to the east taking the far left lane, the driver was out of focus and intoxicated, he lost control and hit a pole, the vehicle swerved off to the right and stopped, the driver flew 3 meters away from the car as illustrated in the chart.","King Khalid bin Abdul Aziz Street, opposite Khaldiyah Mall",No,60,None,3
Abu Dhabi,Shaabiya Police Station,2012,March,16-03-12,Abu Dhabi,Internal road,1.0012E+11,16,First week,Traffic accident with injuries,Bypassing the red traffic light,1,IP86 IntersectionAl Sharqi (Muroor) - Street 21,IP86 IntersectionAl Sharqi (Muroor) - Street 21,Commercial area,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,Egypt,Y,Passenger,Front passenger seat,Minor,24,F,Female,24,18 to 30 years,Mar,Arab States,Friday,14:24,PM,18 to 30 years,1,Hadbat Al Zafaran,Block 20-1,181,"4791.                 Having surveyed the scene of the accident: - The vehicle causing the accident was coming from the west to the east taking the direction leading to the street 21, the damaged was coming from the east to the west taking the second right lane, the driver of the causing ran the red light and crashed into the traffic pole and turned upside down, a child in the damaged car died and all passengers got mild to moderate injuries along with physical damages to the vehicles and the state-owned properties as illustrated in the chart.      ","Al Muroor Street, the intersection of the Pakistan School with Street No. 21",Yes,80,None,5
Abu Dhabi,Shaabiya Police Station,2012,March,16-03-12,Abu Dhabi,Internal road,1.0012E+11,16,First week,Traffic accident with injuries,Bypassing the red traffic light,1,IP86 IntersectionAl Sharqi (Muroor) - Street 21,IP86 IntersectionAl Sharqi (Muroor) - Street 21,Commercial area,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,Egypt,N,Passenger,Back passenger seat,Minor,1,M,Male,1,1 to 7 years,Mar,Arab States,Friday,14:24,PM,Below 18 years,1,Hadbat Al Zafaran,Block 20-1,181,"4792.                 Having surveyed the scene of the accident: - The vehicle causing the accident was coming from the west to the east taking the direction leading to the street 21, the damaged was coming from the east to the west taking the second right lane, the driver of the causing ran the red light and crashed into the traffic pole and turned upside down, a child in the damaged car died and all passengers got mild to moderate injuries along with physical damages to the vehicles and the state-owned properties as illustrated in the chart.      ","Al Muroor Street, the intersection of the Pakistan School with Street No. 21",No,80,None,5
Abu Dhabi,Shaabiya Police Station,2012,March,16-03-12,Abu Dhabi,Internal road,1.0012E+11,16,First week,Traffic accident with injuries,Bypassing the red traffic light,1,IP86 IntersectionAl Sharqi (Muroor) - Street 21,IP86 IntersectionAl Sharqi (Muroor) - Street 21,Commercial area,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,Pakistan,Y,Driver,Driver's seat,Minor,54,M,Male,54,46 to 60 years,Mar,Asian States,Friday,14:24,PM,46 to 60 years,1,Hadbat Al Zafaran,Block 20-1,181,"4793.                 Having surveyed the scene of the accident: - The vehicle causing the accident was coming from the west to the east taking the direction leading to the street 21, the damaged was coming from the east to the west taking the second right lane, the driver of the causing ran the red light and crashed into the traffic pole and turned upside down, a child in the damaged car died and all passengers got mild to moderate injuries along with physical damages to the vehicles and the state-owned properties as illustrated in the chart.      ","Al Muroor Street, the intersection of the Pakistan School with Street No. 21",Yes,80,None,5
Abu Dhabi,Shaabiya Police Station,2012,March,16-03-12,Abu Dhabi,Internal road,1.0012E+11,16,First week,Traffic accident with injuries,Bypassing the red traffic light,1,IP86 IntersectionAl Sharqi (Muroor) - Street 21,IP86 IntersectionAl Sharqi (Muroor) - Street 21,Commercial area,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,Pakistan,Y,Passenger,Front passenger seat,Moderate,50,F,Female,50,46 to 60 years,Mar,Asian States,Friday,14:24,PM,46 to 60 years,1,Hadbat Al Zafaran,Block 20-1,181,"4794.                 Having surveyed the scene of the accident: - The vehicle causing the accident was coming from the west to the east taking the direction leading to the street 21, the damaged was coming from the east to the west taking the second right lane, the driver of the causing ran the red light and crashed into the traffic pole and turned upside down, a child in the damaged car died and all passengers got mild to moderate injuries along with physical damages to the vehicles and the state-owned properties as illustrated in the chart.      ","Al Muroor Street, the intersection of the Pakistan School with Street No. 21",Yes,80,None,5
Abu Dhabi,Shaabiya Police Station,2012,March,16-03-12,Abu Dhabi,Internal road,1.0012E+11,16,First week,Traffic accident with injuries,Bypassing the red traffic light,1,IP86 IntersectionAl Sharqi (Muroor) - Street 21,IP86 IntersectionAl Sharqi (Muroor) - Street 21,Commercial area,Intersection,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,Pakistan,N,Passenger,Back passenger seat,Death,9,M,Male,9,8 to 17 years,Mar,Asian States,Friday,14:24,PM,Below 18 years,1,Hadbat Al Zafaran,Block 20-1,181,"4795.                 Having surveyed the scene of the accident: - The vehicle causing the accident was coming from the west to the east taking the direction leading to the street 21, the damaged was coming from the east to the west taking the second right lane, the driver of the causing ran the red light and crashed into the traffic pole and turned upside down, a child in the damaged car died and all passengers got mild to moderate injuries along with physical damages to the vehicles and the state-owned properties as illustrated in the chart.      ","Al Muroor Street, the intersection of the Pakistan School with Street No. 21",No,80,None,5
