Emirate,Police Station,Year,Month,Date,City,Road,Report Number,Day,Week,Report type,Reasons,Computed,Streets,Street,Place,Location,lighting,Weather,Road surface,Intersection,Accident Type,Nationalities,Seat Belt,Injured person position,Injured person's seat,Degree of the injury,Age of the injured,Gender,Gender of the injured,Inp Age,Age Group,Date - Month,Nationality of the Injured person,Day,Iac Rep Time,Time,Age Group - Ministry,Computed2,Area,Block,Str Code,Accident Description,Location,Fasten seat belt,Road speed limit,Pedestrian action,Number of Lanes
Abu Dhabi,Khaldiya Police Station,2012,January,14-01-12,Abu Dhabi,Internal road,1.0012E+11,14,Second week,Traffic accident with injuries,Misuse of traffic,1,Street Bainunah(34),Street Bainunah(34),Commercial area,Single road,day,clear,Dry,Not on or around 20 meters,Person run over,Bangladesh,N,Pedestrian,No passenger,Severe,35,M,Male,35,31 to 45 years,Jan,Asian States,Saturday,17:36,PM,31 to 45 years,1,Al Butain,Block 94-2,19,"4657.                 Having surveyed the scene of the accident: - The vehicle causing the accident was heading from the east to the west, while the victim was coming from the north to the south, the front right tire run over the foot of the victim as illustrated in the chart.",Street off Baynuna Street - Marina Yachts,No,20,"Cross, there's no crosswalk",1
Abu Dhabi,Khaldiya Police Station,2012,January,16-01-12,Abu Dhabi,Internal road,1.0012E+11,16,Third week,Traffic accident with injuries,Not observing the stop sign,1,Street Karama(24),Street Karama(24),Mosque,Two-way road,day,clear,Dry,Perpendicular Intersection,Perpendicular collision,Jordan,Y,Driver,Driver's seat,Moderate,39,F,Female,39,31 to 45 years,Jan,Arab States,Monday,8:45,AM,31 to 45 years,1,Mushrif,Block 18-2,15,"4658.                 Having surveyed the scene of the accident: - The vehicle causing the accident was heading from the east to the west across the eid prayer square, while the first damaged vehicle was coming from the north to the south, and the second was coming from west to the east, the causing driver broke the stop sign, the front part of the damaged bumped into right side of the causing, the first swerved and hit the front of the second, the driver of the latter got mild injured and taken to Sheikh Khalifa Hospital in a general moderate condition along with physical damages to the vehicles as illustrated in the chart.",Karama area near the Eid prayer hall,Yes,60,None,2
Abu Dhabi,Shaabiya Police Station,2012,January,16-01-12,Abu Dhabi,Internal road,1.0012E+11,16,Third week,Traffic accident with injuries,Not giving way / not giving priority,1,Street Baniyas (Najda)(6),Street Baniyas (Najda)(6),Commercial area,Single road,day,clear,Dry,Not on or around 20 meters,Perpendicular collision,Bangladesh,N,Driver,Driver's seat,Moderate,27,M,Male,27,18 to 30 years,Jan,Asian States,Monday,10:50,AM,18 to 30 years,1,Madinat Zayed (Abu Dhabi),Block 54-1,17,"4659.                 Having surveyed the scene of the accident: - The vehicle causing the accident was heading from the north to the south, while the damaged vehicle (motorbike) was coming from the south to the north, the latter without checking the road resulted in physical damages and the biker got mild injured and taken to hospital for treatment as illustrated in the chart. ",Street off Hazaa Bin Zayed Street,No,40,None,2
Abu Dhabi,Khaldiya Police Station,2012,January,16-01-12,Abu Dhabi,Internal road,1.0012E+11,16,Third week,Traffic accident with injuries,Speedy without taking road conditions into account,1,Street Zayed Al Awal(7),Street Zayed Al Awal(7),Residential area,Double road,night - enough lights,clear,Dry,Turn ,Collision while turning,Uzbekistan,Y,Passenger,Front passenger seat,Minor,30,F,Female,30,18 to 30 years,Jan,Asian States,Monday,14:19,PM,18 to 30 years,1,Khaldiya,Block 73-2,25,"4660.                 Having surveyed the scene of the accident: - The vehicle causing the accident was heading from the east to the west, it turned to a side exit and bumped into left side of the pavement and the rear right side of a stopped vehicle as illustrated in the chart.","Zayed Al Awal Street, Al Khaldiya Area",Yes,40,None,2
Abu Dhabi,Shaabiya Police Station,2012,January,16-01-12,Abu Dhabi,Internal road,1.0012E+11,16,Third week,Traffic accident with injuries,Bypassing the red traffic light,1,IP11 IntersectionZayed Al Awal - Salam,IP11 IntersectionZayed Al Awal - Salam,Commercial area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,India,N,Passenger,Front passenger seat,Severe,12,M,Male,12,8 to 17 years,Jan,Asian States,Monday,21:46,PM,Below 18 years,1,Markaziya,Block 53-1,98,"4661.                 Having surveyed the scene of the accident: - The vehicle causing the accident was heading from the east to the west taking the far right lane, while the damaged vehicle was coming from the west to the east taking the third left lane, once the causing arrived the intersection trying to turn to the left, the driver ran the red light, the damaged bumped into the right side of the causing, the latter rolled off 11 meters away, the damaged stopped at the spot, both drivers and another passenger got injured along with physical damages to both vehicles as illustrated in the chart.",Close to Abu Dhabi Commercial Bank and Sarieddine stores,No,60,None,4
Abu Dhabi,Shaabiya Police Station,2012,January,16-01-12,Abu Dhabi,Internal road,1.0012E+11,16,Third week,Traffic accident with injuries,Bypassing the red traffic light,1,IP11 IntersectionZayed Al Awal - Salam,IP11 IntersectionZayed Al Awal - Salam,Commercial area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,Palestine,Y,Driver,Driver's seat,Minor,31,M,Male,31,31 to 45 years,Jan,Arab States,Monday,21:46,PM,31 to 45 years,1,Markaziya,Block 53-1,98,"4662.                 Having surveyed the scene of the accident: - The vehicle causing the accident was heading from the east to the west taking the far right lane, while the damaged vehicle was coming from the west to the east taking the third left lane, once the causing arrived the intersection trying to turn to the left, the driver ran the red light, the damaged bumped into the right side of the causing, the latter rolled off 11 meters away, the damaged stopped at the spot, both drivers and another passenger got injured along with physical damages to both vehicles as illustrated in the chart.",Close to Abu Dhabi Commercial Bank and Sarieddine stores,Yes,60,None,4
Abu Dhabi,Shaabiya Police Station,2012,January,16-01-12,Abu Dhabi,Internal road,1.0012E+11,16,Third week,Traffic accident with injuries,Bypassing the red traffic light,1,IP11 IntersectionZayed Al Awal - Salam,IP11 IntersectionZayed Al Awal - Salam,Commercial area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,India,Y,Driver,Driver's seat,Minor,51,M,Male,51,46 to 60 years,Jan,Asian States,Monday,21:46,PM,46 to 60 years,1,Markaziya,Block 53-1,98,"4663.                 Having surveyed the scene of the accident: - The vehicle causing the accident was heading from the east to the west taking the far right lane, while the damaged vehicle was coming from the west to the east taking the third left lane, once the causing arrived the intersection trying to turn to the left, the driver ran the red light, the damaged bumped into the right side of the causing, the latter rolled off 11 meters away, the damaged stopped at the spot, both drivers and another passenger got injured along with physical damages to both vehicles as illustrated in the chart.",Close to Abu Dhabi Commercial Bank and Sarieddine stores,Yes,60,None,4
Abu Dhabi,Khaldiya Police Station,2012,January,19-01-12,Abu Dhabi,Internal road,1.0012E+11,19,Third week,Traffic accident with injuries,Bypassing the red traffic light,1,IP3 IntersectionZayed Al Awal - Tariq Bin Zeyad,IP3 IntersectionZayed Al Awal - Tariq Bin Zeyad,Commercial area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Perpendicular collision,UAE,N,Driver,Driver's seat,Minor,43,M,Male,43,31 to 45 years,Jan,UAE,Thursday,11:10,AM,31 to 45 years,1,Al Hosn,Block 33-2,91,"4664.                 Having surveyed the scene of the accident: - The vehicle causing the accident was heading from the north to the south taking the right second lane, the second causing was coming from the south taking the far left lane to the west, both vehicles ran the red light, the second bumped into the left angle of the first, the latter got mild injury along with physical damages to both vehicles as illustrated in the chart.","Zayed Al Awal Street, Inward",No,60,None,3
Abu Dhabi,Al Madina Police Station,2012,January,19-01-12,Abu Dhabi,Internal road,1.0012E+11,19,Third week,Traffic accident with injuries,Speedy without taking road conditions into account,1,IP18 IntersectionHamdan Bin Mohamed - Al Sharqi (Muroor),IP18 IntersectionHamdan Bin Mohamed - Al Sharqi (Muroor),Govt. authority,Double road,day,clear,Dry,Perpendicular Intersection,Person run over,India,N,Pedestrian,No passenger,Death,53,M,Male,53,46 to 60 years,Jan,Asian States,Thursday,17:35,PM,46 to 60 years,1,Markaziya,Block 12-1,105,"4665.                 Having surveyed the scene of the accident: - The vehicle causing the accident was heading from the north the south taking the middle lane, the victim was coming from the east to the west in a line not for pedestrians, the driver misjudged the distance and hit the victim who was flown 15 meters away as illustrated in the chart.","Hamdan Street, Al Markaziya, intersection of Hamdan Street with Al Muroor Street",No,60,"Cross, but not on the crosswalk",3
Abu Dhabi,Al Madina Police Station,2012,January,20-01-12,Abu Dhabi,Internal road,1.0012E+11,20,Third week,Traffic accident with injuries,Misuse of traffic,1,IP18 IntersectionHamdan Bin Mohamed - Al Sharqi (Muroor),IP18 IntersectionHamdan Bin Mohamed - Al Sharqi (Muroor),Commercial area,Intersection,night - enough lights,clear,Dry,Perpendicular Intersection,Person run over,Britain,N,Pedestrian,No passenger,Moderate,52,M,Male,52,46 to 60 years,Jan,Other,Friday,3:07,PM,46 to 60 years,1,Markaziya,Block 12-1,105,"4666.                 Having surveyed the scene of the accident: - The vehicle causing the accident was heading from the west the east taking the middle lane, the victim was crossing a line for pedestrians under the influence of alcohol, the driver misjudged the distance and hit the victim as illustrated in the chart.","Al Markaziya, Al Dhafra Street, intersection of Hamdan Street with Al Dhafra Street",No,60,Cross on the crosswalk of the intersection,3
Abu Dhabi,Shaabiya Police Station,2012,January,20-01-12,Abu Dhabi,Internal road,1.0012E+11,20,Third week,Traffic accident with injuries,Not giving priority to pedestrian crossing,1,Street Zayed Al Awal(7),Street Zayed Al Awal(7),Commercial area,Double road,day,clear,Dry,Not on or around 20 meters,Person run over,Ethiopia,N,Pedestrian,No passenger,Severe,24,F,Female,24,18 to 30 years,Jan,Other,Friday,14:29,PM,18 to 30 years,1,Mina,Block 74-1,25,"4667.                 Having surveyed the scene of the accident: - The vehicle causing the accident was heading from the south the north taking the middle lane, the victim was crossing from the east to the west, the driver neglected the pedestrians and bumped into the right side of the victim who was taken to hospital as illustrated in the chart.","Zayed Al Thani Street, opposite Subaru Agency",No,60,Cross on crosswalk not in the intersection,3
Abu Dhabi,Al Madina Police Station,2012,January,20-01-12,Abu Dhabi,Internal road,1.0012E+11,20,Third week,Traffic accident with injuries,Misuse of traffic,1,Street Mina(3),Street Mina(3),Commercial area,Single road,night - enough lights,clear,Dry,Not on or around 20 meters,Person run over,India,N,Pedestrian,No passenger,Moderate,3,M,Male,3,1 to 7 years,Jan,Asian States,Friday,17:50,PM,Below 18 years,1,Mina,Block 91-1,30,"4668.                 Having surveyed the scene of the accident: - The vehicle causing the accident was heading from the east the west in the area surrounding Zayed Port, the victim was unattended child crossing a line not for pedestrians, the front right side of the vehicle hit the child who fell to ground sustained with the bleeding in the head and multiple fractures as illustrated in the chart.",Fish Market area behind Al Dhafra Restaurant,No,40,"Cross, there's no crosswalk",2
